0;1028.65;0;1028.65;0
0.01;1028.65;0.02;1028.67;0
0.02;1028.65;0.09;1028.74;0
0.03;1028.65;-0.01;1028.64;0
0.04;1028.65;0.06;1028.71;0
0.05;1028.65;0.08;1028.73;0
0.06;1028.65;0.15;1028.8;0
0.07;1028.65;0.15;1028.8;0
0.08;1028.65;0.09;1028.74;0
0.09;1028.65;0.13;1028.78;0
0.1;1028.65;0.05;1028.7;0
0.11;1028.65;0.1;1028.75;0
0.12;1028.65;0.1;1028.75;0
0.13;1028.65;0.05;1028.7;0
0.14;1028.65;0.07;1028.72;0
0.15;1028.65;0.07;1028.72;0
0.16;1028.65;0.05;1028.7;0
0.17;1028.65;0.1;1028.75;0
0.18;1028.65;0.03;1028.68;0
0.19;1028.65;0.06;1028.71;0
0.2;1028.65;-0.09;1028.56;0
0.21;1028.65;-0.06;1028.59;0
0.22;1028.65;-0.05;1028.6;0
0.23;1028.65;0.13;1028.78;0
0.24;1028.65;0.04;1028.69;0
0.25;1028.65;-0.03;1028.62;0
0.26;1028.65;0.04;1028.69;0
0.27;1028.65;-0.1;1028.55;0
0.28;1028.65;-0.13;1028.52;0
0.29;1028.65;-0.09;1028.56;0
0.3;1028.65;0;1028.65;0
0.31;1028.65;-0.03;1028.62;0
0.32;1028.65;0.03;1028.68;0
0.33;1028.65;0.06;1028.71;0
0.34;1028.65;0.06;1028.71;0
0.35;1028.65;0.06;1028.71;0
0.36;1028.65;0.03;1028.68;0
0.37;1028.65;0.07;1028.72;0
0.38;1028.65;-0.09;1028.56;0
0.39;1028.65;-0.09;1028.56;0
0.4;1028.65;-0.05;1028.6;0
0.41;1028.65;0.01;1028.66;0
0.42;1028.65;0.04;1028.69;0
0.43;1028.65;0.04;1028.69;0
0.44;1028.65;0.09;1028.74;0
0.45;1028.65;-0.03;1028.62;0
0.46;1028.65;-0.05;1028.6;0
0.47;1028.65;0.06;1028.71;0
0.48;1028.65;-0.04;1028.61;0
0.49;1028.65;-0.1;1028.55;0
0.5;1028.65;-0.15;1028.5;0
0.51;1028.65;0.02;1028.67;0
0.52;1028.65;-0.06;1028.59;0
0.53;1028.65;0.04;1028.69;0
0.54;1028.65;0.02;1028.67;0
0.55;1028.65;0.02;1028.67;0
0.56;1028.65;-0.16;1028.49;0
0.57;1028.65;-0.06;1028.59;0
0.58;1028.65;0.01;1028.66;0
0.59;1028.65;-0.03;1028.62;0
0.6;1028.65;-0.13;1028.52;0
0.61;1028.65;-0.03;1028.62;0
0.62;1028.65;-0.04;1028.61;0
0.63;1028.65;-0.02;1028.63;0
0.64;1028.65;-0.04;1028.61;0
0.65;1028.65;-0.04;1028.61;0
0.66;1028.65;-0.05;1028.6;0
0.67;1028.65;-0.03;1028.62;0
0.68;1028.65;-0.02;1028.63;0
0.69;1028.65;-0.03;1028.62;0
0.7;1028.65;-0.08;1028.57;0
0.71;1028.65;0;1028.65;0
0.72;1028.65;0.1;1028.75;0
0.73;1028.65;0.05;1028.7;0
0.74;1028.65;0.05;1028.7;0
0.75;1028.65;-0.09;1028.56;0
0.76;1028.65;-0.03;1028.62;0
0.77;1028.65;0.03;1028.68;0
0.78;1028.65;-0.05;1028.6;0
0.79;1028.65;-0.06;1028.59;0
0.8;1028.65;0.03;1028.68;0
0.81;1028.65;0.05;1028.7;0
0.82;1028.65;0.02;1028.67;0
0.83;1028.65;0.1;1028.75;0
0.839999;1028.65;-0.08;1028.57;0
0.849999;1028.65;-0.05;1028.6;0
0.859999;1028.65;-0.08;1028.57;0
0.869999;1028.65;0.07;1028.72;0
0.879999;1028.65;0;1028.65;0
0.889999;1028.65;-0.15;1028.5;0
0.899999;1028.65;-0.01;1028.64;0
0.909999;1028.65;0;1028.65;0
0.919999;1028.65;-0.09;1028.56;0
0.929999;1028.65;-0.09;1028.56;0
0.939999;1028.65;-0.04;1028.61;0
0.949999;1028.65;-0.02;1028.63;0
0.959999;1028.65;-0.1;1028.55;0
0.969999;1028.65;0;1028.65;0
0.979999;1028.65;0;1028.65;0
0.989999;1028.65;0.02;1028.67;0
0.999999;1028.65;0.04;1028.69;0
1.01;1028.65;0.04;1028.69;3754.67
1.02;1028.65;0.01;1028.66;3754.67
1.03;1028.65;0.24;1028.89;3754.67
1.04;1028.65;2.39;1031.04;3754.67
1.05;1028.65;5.58;1034.23;3754.67
1.06;1028.65;7.99;1036.64;3754.67
1.07;1028.65;13.67;1042.32;3754.67
1.08;1028.65;18.69;1047.34;3754.67
1.09;1028.65;21.64;1050.29;3754.67
1.1;1028.65;26.56;1055.21;3754.67
1.11;1028.65;29.56;1058.21;3754.67
1.12;1028.65;31.69;1060.34;3754.67
1.13;1028.65;32.61;1061.26;3754.67
1.14;1028.65;35.84;1064.49;3754.67
1.15;1028.65;42.31;1070.96;3754.67
1.16;1028.65;48.51;1077.16;3754.67
1.17;1028.65;50.81;1079.46;3754.67
1.18;1028.65;49.81;1078.46;3754.67
